X,Y,Z,roll,pitch,yaw,img,path,camID
177031.8002,2535905.5872,46.6195,-78.551411536,2.247282689,146.571353806,200721_021102054_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance028/200721_021100/Camera4,4
177031.9029,2535905.4467,46.603,-78.867623018,2.655281914,147.95437115200002,200721_021103054_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance028/200721_021100/Camera4,4
177031.8311,2535905.5141,46.6103,-78.98977053,2.350336589,147.972802862,200721_021104054_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance028/200721_021100/Camera4,4
177031.3765,2535911.5405,46.6585,-85.99022028600001,-1.17365167,9.446174635,200721_021059058_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance028/200721_021100/Camera2,2
177030.7313,2535909.2806,46.6739,-85.934466823,-1.6606600009999999,34.840750881999995,200721_021100058_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance028/200721_021100/Camera2,2
177031.0478,2535907.1991,46.6777,-85.937804572,-1.332203059,57.734546599,200721_021101057_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance028/200721_021100/Camera2,2
177031.6933,2535906.0123,46.69,-85.705034338,-0.45749550200000005,72.025447109,200721_021102056_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance028/200721_021100/Camera2,2
177031.784,2535905.8704,46.6728,-86.180705816,-0.653763745,73.412082853,200721_021103056_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance028/200721_021100/Camera2,2
177031.7119,2535905.9377,46.6826,-85.91996435600001,-0.852323533,73.434276845,200721_021104056_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance028/200721_021100/Camera2,2
177091.1166,2535806.2037,46.631,-91.13820320399999,3.760077468,-152.562776163,200721_022525054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177089.0296,2535807.6548,46.6233,-91.374480812,3.438671172,-152.587363497,200721_022526054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177086.9422,2535809.2717,46.6656,-91.076829359,2.880441856,-162.308080697,200721_022527054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177084.7219,2535811.7904,46.686,-90.926746832,2.486825715,-171.444701657,200721_022528054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177082.555,2535815.1858,46.7188,-90.643269969,2.11742326,-177.85703198099998,200721_022529054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177080.5129,2535819.2025,46.7429,-90.207654426,1.999391174,178.977444034,200721_022530054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177078.4729,2535823.6356,46.7484,-90.129846174,2.014026532,178.316317691,200721_022531054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177076.2706,2535828.5465,46.7533,-90.25556813700001,1.66311266,178.270248522,200721_022532054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177073.7897,2535833.9707,46.7666,-90.30637404,2.26775828,178.74346241900002,200721_022533054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177071.1,2535839.7284,46.7561,-90.563924606,2.9968680119999997,178.789519957,200721_022534054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177068.3706,2535845.6836,46.7706,-90.216285379,2.2305132569999997,178.814357928,200721_022535054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177065.4702,2535851.9507,46.7816,-90.35378246399999,2.3792526940000003,178.817437928,200721_022536054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177062.3607,2535858.6055,46.777,-90.60594833799999,3.03548102,178.763227255,200721_022537054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177059.2072,2535865.4636,46.7809,-90.51190111700001,2.712733195,178.420817408,200721_022538054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177056.1239,2535872.1781,46.8065,-90.56227510299999,3.07404755,178.369231345,200721_022539054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177053.241,2535878.5582,46.8375,-90.02111078600001,2.8927641910000004,178.255819473,200721_022540054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177050.5312,2535884.5718,46.8027,-90.071428486,2.601123376,178.268761166,200721_022541054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177047.9569,2535890.2409,46.7881,-90.11080773,2.9239073330000003,178.47930772200002,200721_022542054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177045.5787,2535895.4326,46.7761,-90.470834665,3.08496574,178.401819932,200721_022543054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177043.4589,2535900.1202,46.7802,-90.113224444,2.879609598,177.97176011,200721_022544054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177041.7423,2535903.9777,46.7873,-89.935123374,3.2448961869999997,178.61056941400003,200721_022545054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177040.4455,2535906.808,46.7789,-89.75042324700001,2.990530722,-178.90535937400003,200721_022546054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177039.4585,2535908.7984,46.766,-89.419797157,2.493969656,-168.90488959,200721_022547054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177038.3895,2535910.2967,46.7415,-89.695745001,2.551972199,-147.477424366,200721_022548054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177036.7505,2535911.3251,46.7137,-89.65899749399999,1.924382599,-122.630968529,200721_022549054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177034.5989,2535911.5438,46.6974,-89.833043835,1.854820872,-94.52049721799999,200721_022550054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177032.7038,2535910.7964,46.6946,-90.036216244,1.806576722,-68.03775254199999,200721_022551054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177031.3957,2535909.3673,46.6996,-90.10190998799999,2.1623322209999998,-42.817308484,200721_022552054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177030.8167,2535907.4968,46.7074,-89.409893793,1.93887249,-17.846176385,200721_022553054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177031.0287,2535905.6755,46.6841,-89.919902728,1.1975373390000001,4.655236874,200721_022554054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177032.0506,2535904.0025,46.6882,-90.512677204,1.46351549,17.69959158,200721_022555054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177033.8645,2535902.1924,46.7201,-90.522284101,1.8979275,20.597700619,200721_022556054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177036.2197,2535899.9362,46.7352,-90.28018145799999,1.713281567,15.709315244,200721_022557054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177038.7048,2535896.9531,46.7448,-90.175146675,1.664219445,7.010374812,200721_022558054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177040.9508,2535893.2026,46.7535,-90.348345004,1.795022322,1.501606024,200721_022559054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177043.0816,2535889.0119,46.7806,-90.42255360600001,1.975338707,-0.210639994,200721_022600054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177045.2869,2535884.398,46.7991,-90.288537606,2.1042971230000003,-0.9854692270000001,200721_022601054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177047.6168,2535879.4228,46.8034,-90.280447263,2.3936318180000002,-1.32973826,200721_022602053_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177050.0792,2535874.0748,46.7912,-89.997223515,2.493245319,-1.447209442,200721_022603054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177052.6843,2535868.3019,46.7739,-89.723070256,1.7855349580000002,-1.4648237730000002,200721_022604054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177055.465,2535862.2303,46.7605,-89.808868565,1.791967123,-1.4893830719999999,200721_022605054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177058.339,2535855.9283,46.752,-90.072872047,1.7264069119999998,-1.41390589,200721_022606053_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177061.3707,2535849.3275,46.7718,-89.979141753,2.570933684,-1.6392778019999998,200721_022607053_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177064.4351,2535842.5928,46.7433,-90.443578498,2.483065248,-1.815742625,200721_022608053_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177067.4005,2535836.0056,46.7565,-90.162152586,2.2568731509999997,-1.7434087219999999,200721_022609053_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177070.2151,2535829.7475,46.7761,-89.61351807700001,2.138308951,-1.393977948,200721_022610053_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177072.9305,2535823.8914,46.7463,-90.03412776799999,2.364728024,-0.965852953,200721_022611053_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177075.3987,2535818.6281,46.7531,-89.794463667,2.475567601,-1.115917425,200721_022612054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177077.4236,2535814.1635,46.7414,-89.56774652200001,2.9705913,-5.506151547999999,200721_022613054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177078.7307,2535810.2131,46.6829,-90.43615291100001,3.462880749,-18.360674534,200721_022614054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177079.0475,2535806.1819,46.6641,-90.19758324700001,3.452297162,-26.528696483,200721_022615054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177079.0296,2535802.3665,46.6319,-90.24953079299999,3.125110012,-18.150888101,200721_022616054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177079.6818,2535798.9501,46.6164,-90.66032260799999,3.100544198,0.39745458899999997,200721_022617054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177081.3187,2535796.1517,46.6276,-90.43665602,2.7707712939999998,24.471484126,200721_022618054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177083.8071,2535794.3576,46.6262,-90.317180362,2.10410006,50.713001768000005,200721_022619054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177086.7039,2535793.8764,46.6394,-90.234365314,2.050131286,76.650141531,200721_022620054_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera1,1
177091.4709,2535807.3091,46.5652,-77.552278984,1.9175810690000001,-25.044214049,200721_022525053_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177089.3831,2535808.7608,46.5562,-77.664635992,2.3014248580000003,-25.042273353000002,200721_022526053_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177087.4771,2535810.3014,46.5862,-78.289218085,2.406727895,-34.804044005,200721_022527053_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177085.4134,2535812.7213,46.599,-78.693168109,2.523710641,-43.966148483999994,200721_022528054_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177083.3459,2535816.0327,46.6223,-79.159184596,2.525551814,-50.413689878999996,200721_022529054_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177081.3493,2535820.0034,46.6385,-79.51762885,2.251715805,-53.612295882,200721_022530054_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177079.3182,2535824.4274,46.6432,-79.553303902,2.182094894,-54.27821223,200721_022531054_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177077.1156,2535829.3385,46.6448,-79.756632813,2.49460157,-54.32879788100001,200721_022532054_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177074.6291,2535834.7699,46.6675,-79.245056773,2.1676237119999997,-53.833107293999994,200721_022533054_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177071.9397,2535840.5291,46.6711,-78.509342358,1.928360773,-53.74893393,200721_022534054_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177069.209,2535846.4838,46.6697,-79.328945536,2.1184135509999997,-53.76872272600001,200721_022535053_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177066.3087,2535852.7511,46.6847,-79.127316435,2.1372610340000002,-53.75263640399999,200721_022536053_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177063.2009,2535859.4057,46.6931,-78.452727631,1.9384166059999999,-53.77092516,200721_022537053_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177060.0517,2535866.2585,46.6911,-78.766297846,2.06020679,-54.129061834,200721_022538053_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177056.9696,2535872.9724,46.7226,-78.448553008,1.880602689,-54.166994535,200721_022539053_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177054.0883,2535879.3497,46.7433,-78.921031044,1.561185316,-54.32272910100001,200721_022540053_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177051.3778,2535885.3637,46.705,-79.122784184,1.7782124830000001,-54.313485057,200721_022541053_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177048.8013,2535891.0355,46.6956,-78.842224417,1.6136012709999998,-54.092851554,200721_022542053_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177046.4239,2535896.2275,46.691,-78.495406008,1.8011136669999999,-54.140997348,200721_022543054_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177044.3101,2535900.9076,46.6871,-78.875608327,1.642480571,-54.601061834,200721_022544053_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177042.5853,2535904.7743,46.6969,-78.693891085,1.278846863,-53.967653385,200721_022545053_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177041.2528,2535907.6402,46.6822,-79.007279141,1.286982336,-51.501965973000004,200721_022546053_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177040.1083,2535909.7575,46.6575,-79.60338787,1.326283712,-41.532414815,200721_022547053_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177038.6435,2535911.4274,46.6377,-79.389212848,1.510256684,-20.088858818,200721_022548053_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177036.5057,2535912.4568,46.6004,-79.910460263,1.8616843140000001,4.737519139,200721_022549053_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177033.8499,2535912.4266,46.5856,-79.86124546399999,2.042548414,32.848802515,200721_022550053_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177031.6394,2535911.2523,46.585,-79.775839403,2.233367753,59.339680226000006,200721_022551053_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177030.238,2535909.3265,46.596,-79.45113716600001,2.069528266,84.574495995,200721_022552053_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177029.785,2535906.9726,46.5908,-80.050089965,1.655298348,109.50258913399999,200721_022553053_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177030.278,2535904.7952,46.5642,-80.32840524,2.510067069,132.01118561299998,200721_022554053_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
177031.5179,2535902.9741,46.5804,-79.759979597,2.82043714,145.101659807,200721_022555053_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance058/200721_022526/Camera4,4
